login,full_name,created_at,stargazers_count,watchers_count,language,has_projects,has_wiki,license_name
JuergenGutsch,JuergenGutsch/ddf2018,2018-04-28T09:44:13Z,0,0,C#,True,True,mit
JuergenGutsch,JuergenGutsch/developer-open-space-aspnet,2021-12-10T13:20:56Z,0,0,HTML,True,True,
JuergenGutsch,JuergenGutsch/developer-open-space-healthchecks,2021-12-17T07:41:49Z,0,0,C#,True,True,cc0-1.0
JuergenGutsch,JuergenGutsch/di-core-multi-demo,2017-03-02T07:47:38Z,18,18,C#,True,True,mit
JuergenGutsch,JuergenGutsch/discoverdotnet,2019-01-10T16:16:10Z,0,0,Vue,True,False,mit
JuergenGutsch,JuergenGutsch/disqus-to-github-issues,2018-11-19T06:40:59Z,11,11,C#,True,True,
JuergenGutsch,JuergenGutsch/dnc-iot-rpi-demos,2015-03-18T07:36:16Z,1,1,JavaScript,True,True,mit
JuergenGutsch,JuergenGutsch/dnp-dart-game,2015-03-02T06:42:39Z,0,0,C#,True,True,mit
JuergenGutsch,JuergenGutsch/dnp-offline-todo,2018-11-15T15:54:40Z,0,0,JavaScript,True,True,
JuergenGutsch,JuergenGutsch/Docs.de-de,2018-01-26T19:54:42Z,0,0,PowerShell,True,True,cc-by-4.0
JuergenGutsch,JuergenGutsch/dotnet-notebook,2020-07-21T20:31:15Z,0,0,Jupyter Notebook,True,True,mit
JuergenGutsch,JuergenGutsch/dotnetconf2019,2019-09-25T05:11:39Z,7,7,C#,True,True,mit
JuergenGutsch,JuergenGutsch/dotnetconf2019-1,2019-09-30T08:42:59Z,0,0,,True,True,
JuergenGutsch,JuergenGutsch/dotnetpro-ecollector,2016-08-31T18:26:12Z,2,2,C#,True,True,
JuergenGutsch,JuergenGutsch/dotnetpro-node-vs-net,2013-11-28T21:38:55Z,0,0,C#,True,True,mit
JuergenGutsch,JuergenGutsch/feedkitchen,2021-03-03T10:44:20Z,1,1,C#,True,True,mit
JuergenGutsch,JuergenGutsch/flask-graphql,2020-07-01T13:55:21Z,0,0,,True,True,mit
JuergenGutsch,JuergenGutsch/Fritz.StreamTools,2020-06-25T19:37:30Z,0,0,,True,True,mit
JuergenGutsch,JuergenGutsch/GenFu,2023-06-29T07:57:32Z,0,0,,True,True,other
JuergenGutsch,JuergenGutsch/gitignore,2020-05-13T14:54:43Z,0,0,,True,False,cc0-1.0
JuergenGutsch,JuergenGutsch/Gos.Tools,2016-04-11T19:46:06Z,12,12,C#,True,True,mit
JuergenGutsch,JuergenGutsch/graphql-aspnetcore,2017-06-21T07:00:26Z,183,183,C#,True,True,mit
JuergenGutsch,JuergenGutsch/GraphQlDemo,2017-05-29T06:14:45Z,34,34,C#,True,True,mit
JuergenGutsch,JuergenGutsch/HealthChecks,2017-03-21T08:37:39Z,0,0,C#,True,True,other
JuergenGutsch,JuergenGutsch/healthchecks-demo,2020-08-20T07:02:00Z,4,4,C#,True,True,mit
JuergenGutsch,JuergenGutsch/html5magic,2015-10-01T06:40:53Z,0,0,HTML,True,True,mit
JuergenGutsch,JuergenGutsch/IctBaden_RasPi,2015-05-08T13:42:07Z,0,0,C#,True,True,
JuergenGutsch,JuergenGutsch/InetaDatabase,2016-03-31T21:11:53Z,13,13,C#,True,True,mit
JuergenGutsch,JuergenGutsch/join-this-organization,2020-06-11T08:46:30Z,0,0,,True,False,
JuergenGutsch,JuergenGutsch/LightCore,2011-11-08T16:10:33Z,13,13,C#,True,True,other
JuergenGutsch,JuergenGutsch/lightweight-devops,2017-11-29T07:30:12Z,1,1,,True,True,
JuergenGutsch,JuergenGutsch/MetaWeblog-To-Mardown-Converter,2015-03-25T22:47:51Z,0,0,C#,True,True,mit
JuergenGutsch,JuergenGutsch/Missing-Core-DI-Extensions,2018-01-26T06:26:50Z,0,0,C#,True,True,
JuergenGutsch,JuergenGutsch/mvpperks,2019-06-28T05:23:54Z,0,0,CSS,True,False,apache-2.0
JuergenGutsch,JuergenGutsch/NetCommunityEvents,2011-02-01T06:06:39Z,1,1,JavaScript,True,True,
JuergenGutsch,JuergenGutsch/ng2-dnd,2016-08-11T19:10:21Z,0,0,TypeScript,True,True,mit
JuergenGutsch,JuergenGutsch/NugDemo,2016-03-01T15:38:11Z,0,0,C#,True,True,cc0-1.0
JuergenGutsch,JuergenGutsch/PhotoGallery,2017-08-31T13:50:48Z,1,1,C#,True,True,
JuergenGutsch,JuergenGutsch/play-with-playwright,2023-03-08T20:31:51Z,0,0,C#,True,True,mit
JuergenGutsch,JuergenGutsch/pretzel,2014-09-29T20:25:35Z,1,1,C#,True,True,ms-pl
JuergenGutsch,JuergenGutsch/raspberry-sharp-io,2015-03-24T07:06:27Z,0,0,C#,True,True,
JuergenGutsch,JuergenGutsch/raspberry-sharp-system,2015-03-24T07:06:38Z,0,0,C#,True,True,
JuergenGutsch,JuergenGutsch/RaspberryPi.Net,2015-04-29T06:27:38Z,0,0,C#,True,True,gpl-2.0
JuergenGutsch,JuergenGutsch/RaspPiOwinWebHost,2014-11-05T21:51:06Z,1,1,C#,True,True,mit
JuergenGutsch,JuergenGutsch/razor-pages-demo,2017-07-17T18:24:32Z,2,2,C#,True,True,mit
JuergenGutsch,JuergenGutsch/react-chat-demo,2018-01-30T22:28:29Z,59,59,C#,True,True,mit
JuergenGutsch,JuergenGutsch/reverse-proxy,2024-03-07T06:42:23Z,0,0,,True,True,mit
JuergenGutsch,JuergenGutsch/Rollie,2016-03-31T21:33:50Z,0,0,C#,True,True,mit
JuergenGutsch,JuergenGutsch/RPI.GPIO,2015-04-29T06:22:49Z,0,0,C#,True,True,lgpl-3.0
JuergenGutsch,JuergenGutsch/sharply,2018-12-17T06:02:18Z,29,29,JavaScript,True,True,mit
JuergenGutsch,JuergenGutsch/SignalR.Test01,2014-08-21T20:29:49Z,0,0,JavaScript,True,True,
JuergenGutsch,JuergenGutsch/signature_pad,2018-06-05T20:17:38Z,0,0,TypeScript,True,True,mit
JuergenGutsch,JuergenGutsch/Simple-Object-Store,2015-01-19T07:34:39Z,0,0,,True,True,mit
JuergenGutsch,JuergenGutsch/unit-testing-aspnetcore3,2019-01-14T23:01:51Z,10,10,C#,True,True,mit
JuergenGutsch,JuergenGutsch/unittesting-aspnetcore,2017-09-26T11:31:00Z,15,15,C#,True,True,mit
JuergenGutsch,JuergenGutsch/UsergroupWebsite,2013-01-09T22:27:18Z,0,0,JavaScript,True,True,
JuergenGutsch,JuergenGutsch/utterances,2018-10-18T04:59:17Z,0,0,TypeScript,True,True,mit
JuergenGutsch,JuergenGutsch/utterances-oauth,2018-10-18T04:59:14Z,0,0,TypeScript,True,True,mit
JuergenGutsch,JuergenGutsch/visualstudio-docs.de-de,2018-02-07T21:12:21Z,0,0,PowerShell,True,True,cc-by-4.0
JuergenGutsch,JuergenGutsch/weatherstats-demo,2019-11-28T19:30:06Z,4,4,C#,True,True,mit
JuergenGutsch,JuergenGutsch/website,2020-10-21T13:48:29Z,0,0,,True,True,mit
JuergenGutsch,JuergenGutsch/YamlDotNet,2022-06-09T05:58:48Z,0,0,C#,True,True,mit
v7b1,v7b1/2up_svf_64bit-version,2015-07-22T10:17:40Z,7,7,Max,True,True,other
v7b1,v7b1/bonk_64bit-version,2015-12-16T20:56:11Z,46,46,Max,True,True,other
v7b1,v7b1/csound_tilde,2019-10-24T14:56:21Z,5,5,,True,True,lgpl-3.0
v7b1,v7b1/eurorack,2018-11-02T16:19:53Z,0,0,C++,True,True,
v7b1,v7b1/exporter-sample-code,2016-09-05T11:36:44Z,1,1,Max,True,True,
v7b1,v7b1/fiddle_64bit_version,2015-12-10T11:46:45Z,51,51,C,True,True,other
v7b1,v7b1/freeverb_64bit,2018-01-11T16:18:13Z,11,11,Max,True,True,
v7b1,v7b1/gigaverb,2017-10-08T16:30:01Z,17,17,Max,True,True,
v7b1,v7b1/LitterPower,2018-02-15T13:51:22Z,5,5,C,True,True,
v7b1,v7b1/LPC-Toolkit,2018-03-07T07:19:43Z,3,3,Max,True,True,gpl-2.0
v7b1,v7b1/max-thirdParty_externals,2021-12-31T15:15:26Z,22,22,C,True,True,
v7b1,v7b1/mi-UGens,2020-04-12T13:27:20Z,179,179,C++,True,True,
v7b1,v7b1/pmpd,2020-10-15T14:37:32Z,11,11,Max,True,True,gpl-2.0
v7b1,v7b1/sigmund_64bit-version,2015-07-19T16:51:29Z,83,83,Max,True,True,other
v7b1,v7b1/vb-objects,2015-08-25T13:15:27Z,42,42,Max,True,True,
v7b1,v7b1/vb.mi-dev,2019-10-04T16:16:53Z,91,91,C++,True,True,other
v7b1,v7b1/vb_UGens,2019-06-28T16:22:58Z,16,16,C++,True,True,
a-r-j,a-r-j/a-r-j,2021-01-03T00:40:02Z,0,0,,True,True,
a-r-j,a-r-j/artisan,2024-04-03T19:54:42Z,0,0,,True,False,gpl-3.0
a-r-j,a-r-j/biopandas,2022-03-10T13:20:23Z,0,0,Python,True,False,bsd-3-clause
a-r-j,a-r-j/catnat,2018-01-15T12:33:31Z,0,0,R,True,True,
a-r-j,a-r-j/covid,2020-03-21T20:30:15Z,2,2,,True,True,
a-r-j,a-r-j/CPDB,2023-04-03T20:22:20Z,21,21,Cython,True,True,mit
a-r-j,a-r-j/crkbd-keymap,2022-01-19T23:08:38Z,0,0,,True,True,
a-r-j,a-r-j/deformetricar,2017-11-02T15:29:52Z,0,0,R,True,True,
a-r-j,a-r-j/doom-emacs,2021-02-02T02:18:39Z,0,0,,True,False,mit
a-r-j,a-r-j/dotfiles,2019-01-10T20:19:19Z,0,0,Shell,True,True,
a-r-j,a-r-j/DrugTranslatoR,2019-02-18T17:10:18Z,3,3,R,True,True,mit
a-r-j,a-r-j/ethoscope,2016-12-15T14:37:10Z,0,0,Python,True,True,gpl-3.0
a-r-j,a-r-j/ethoscope_hardware,2016-12-05T17:19:41Z,0,0,Arduino,True,True,
a-r-j,a-r-j/FlowMO,2020-12-23T10:36:21Z,0,0,Python,True,True,mit
a-r-j,a-r-j/gnat,2018-04-12T14:59:36Z,0,0,R,True,True,
a-r-j,a-r-j/graphein,2019-08-28T20:20:11Z,1032,1032,Jupyter Notebook,True,True,mit
a-r-j,a-r-j/graphein-binder,2021-09-28T11:36:29Z,0,0,,True,True,
a-r-j,a-r-j/graphein-web,2021-08-27T01:09:27Z,0,0,Jupyter Notebook,True,True,other
a-r-j,a-r-j/graphtype,2022-07-12T10:31:12Z,5,5,Jupyter Notebook,True,True,apache-2.0
a-r-j,a-r-j/jamasb.io,2017-03-07T14:01:42Z,0,0,HTML,True,True,
a-r-j,a-r-j/loss-landscapes-gpu,2022-10-19T14:48:23Z,0,0,Python,True,True,mit
a-r-j,a-r-j/mmterm,2023-05-10T14:36:57Z,0,0,Python,True,True,
a-r-j,a-r-j/molplotly,2023-10-27T09:25:28Z,0,0,,True,True,apache-2.0
a-r-j,a-r-j/npview,2022-01-14T00:43:44Z,2,2,Python,True,True,mit
a-r-j,a-r-j/optimallm,2023-03-22T14:04:37Z,2,2,Python,True,True,mit
a-r-j,a-r-j/peptirdle,2022-01-15T21:37:29Z,0,0,TypeScript,True,True,mit
a-r-j,a-r-j/ProtCHOIR,2020-07-16T15:58:35Z,0,0,,True,True,cc-by-4.0
a-r-j,a-r-j/ProteinWorkshop,2023-05-17T12:22:05Z,196,196,Python,True,True,mit
a-r-j,a-r-j/pymolcolorizer,2020-09-16T18:09:43Z,0,0,Python,True,True,
a-r-j,a-r-j/pytorch_geometric,2022-08-10T12:07:35Z,1,1,Python,True,False,mit
a-r-j,a-r-j/TB-Resources,2019-02-15T18:35:03Z,1,1,,True,True,
a-r-j,a-r-j/vscode-restclient,2022-11-03T10:03:24Z,0,0,,True,True,mit
fzenke,fzenke/auryn,2014-01-26T20:06:58Z,98,98,C++,True,True,gpl-3.0
fzenke,fzenke/bakjob,2016-04-28T19:08:57Z,0,0,Python,True,True,mit
fzenke,fzenke/battery-stats,2016-04-09T18:26:40Z,0,0,Shell,True,False,gpl-2.0
fzenke,fzenke/effective-pruning,2019-09-09T11:45:23Z,2,2,Jupyter Notebook,True,True,
fzenke,fzenke/gpwrap,2017-01-27T23:41:33Z,1,1,Jupyter Notebook,True,True,mit
fzenke,fzenke/jclub,2014-09-11T13:01:36Z,0,0,Python,True,True,gpl-2.0
fzenke,fzenke/keras,2016-07-23T00:30:49Z,1,1,Python,True,True,other
fzenke,fzenke/latent-predictive-learning-fork,2024-01-08T14:45:27Z,0,0,,True,True,mit
fzenke,fzenke/lauscher,2020-08-21T09:11:28Z,0,0,Python,True,False,lgpl-2.1
fzenke,fzenke/malleable,2015-02-18T08:19:35Z,1,1,Shell,True,True,
fzenke,fzenke/morla,2017-04-10T02:04:50Z,1,1,Python,True,True,mit
fzenke,fzenke/pathint,2018-01-25T09:14:51Z,5,5,Jupyter Notebook,True,True,mit
fzenke,fzenke/pub2012memorynets,2016-08-02T18:36:59Z,2,2,Max,True,True,mit
fzenke,fzenke/pub2013ca_inference_net,2015-10-20T06:49:45Z,2,2,C++,True,True,gpl-3.0
fzenke,fzenke/pub2015orchestrated,2015-03-13T12:29:18Z,9,9,Max,True,True,gpl-2.0
fzenke,fzenke/pub2018superspike,2018-05-28T11:05:54Z,54,54,C++,True,True,gpl-3.0
fzenke,fzenke/randman,2019-06-30T19:06:30Z,13,13,Jupyter Notebook,True,True,mit
fzenke,fzenke/sarrancenia-hugo,2022-09-11T10:15:28Z,0,0,HTML,True,True,mit
fzenke,fzenke/spiffyplots,2021-08-02T10:04:54Z,1,1,,True,True,gpl-3.0
fzenke,fzenke/SPM-Invited,2018-12-23T12:08:57Z,0,0,TeX,True,True,
fzenke,fzenke/spytorch,2019-02-12T21:04:49Z,287,287,Jupyter Notebook,True,True,
fzenke,fzenke/ssbm,2017-06-04T09:09:10Z,7,7,Python,True,True,mit
fzenke,fzenke/sslneurips22_web,2022-11-27T12:39:11Z,1,1,HTML,True,True,
fzenke,fzenke/zynapse,2016-09-01T06:54:22Z,1,1,C++,True,True,gpl-2.0
eleanor-em,eleanor-em/bagel,2020-08-13T05:31:22Z,14,14,Java,True,True,mit
eleanor-em,eleanor-em/bloom-rs,2020-12-02T00:57:32Z,0,0,Rust,True,True,gpl-2.0
eleanor-em,eleanor-em/ccc,2021-09-03T16:52:00Z,30,30,Rust,True,True,gpl-3.0
eleanor-em,eleanor-em/cocol,2020-02-28T01:43:31Z,0,0,Rust,True,True,
eleanor-em,eleanor-em/codebrew,2020-09-25T07:25:30Z,0,0,TypeScript,True,True,agpl-3.0
eleanor-em,eleanor-em/comfycon20-crypto,2020-11-28T23:40:07Z,1,1,Java,True,True,
eleanor-em,eleanor-em/cryptid,2020-05-23T06:14:30Z,8,8,Rust,True,True,mit
eleanor-em,eleanor-em/cuda-upad,2019-10-30T06:45:46Z,0,0,C,True,True,
eleanor-em,eleanor-em/dalgs-consensus,2020-04-23T10:24:34Z,0,0,Java,True,True,
eleanor-em,eleanor-em/doublependulum,2016-10-24T11:59:05Z,0,0,C,True,True,
eleanor-em,eleanor-em/eleanor-em,2020-07-03T11:26:59Z,0,0,,True,True,
eleanor-em,eleanor-em/eleanorm.info,2020-05-06T07:38:28Z,0,0,HTML,True,True,gpl-3.0
eleanor-em,eleanor-em/Entity-Component-System,2016-08-19T03:49:32Z,0,0,C#,True,True,
eleanor-em,eleanor-em/extra-dimensional-box,2019-06-09T13:13:02Z,11,11,Java,True,True,bsd-3-clause
eleanor-em,eleanor-em/eyepi,2019-12-30T04:26:24Z,0,0,Java,True,True,
eleanor-em,eleanor-em/fluentbit-rustwasmfilter,2024-07-24T16:55:05Z,0,0,Rust,True,True,
eleanor-em,eleanor-em/Functional,2019-05-31T13:04:38Z,0,0,Java,True,True,gpl-3.0
eleanor-em,eleanor-em/Fyrox-sound-only,2024-07-20T11:57:58Z,0,0,Rust,True,True,mit
eleanor-em,eleanor-em/ggj18,2018-01-26T07:42:05Z,0,0,C#,True,True,gpl-3.0
eleanor-em,eleanor-em/ggj19,2019-01-25T09:20:32Z,0,0,C#,True,True,
eleanor-em,eleanor-em/glongge,2024-06-28T20:57:08Z,3,3,Rust,True,True,
eleanor-em,eleanor-em/google-merkle-rs,2021-03-02T07:39:35Z,0,0,C++,True,True,
eleanor-em,eleanor-em/imgui-rs,2024-08-03T10:23:21Z,0,0,Rust,True,False,apache-2.0
eleanor-em,eleanor-em/kanga,2020-10-16T07:29:41Z,4,4,JavaScript,True,True,
eleanor-em,eleanor-em/linuxconf,2020-06-14T10:21:36Z,1,1,,True,True,
eleanor-em,eleanor-em/makingAPlan,2021-01-01T10:51:30Z,0,0,,True,True,
eleanor-em,eleanor-em/msc-thesis,2021-03-21T09:34:00Z,2,2,TeX,True,True,
eleanor-em,eleanor-em/papervote,2020-07-22T06:34:41Z,6,6,Rust,True,True,other
eleanor-em,eleanor-em/parallel-impl,2019-09-16T12:38:47Z,1,1,C,True,True,
eleanor-em,eleanor-em/pico-dht22,2021-02-10T23:52:08Z,3,3,C,True,True,mit
eleanor-em,eleanor-em/picotor,2023-04-17T04:45:55Z,1,1,C++,True,True,
eleanor-em,eleanor-em/potato,2024-05-03T19:06:52Z,0,0,GDScript,True,True,
eleanor-em,eleanor-em/Project-1-COMP30019,2016-08-20T03:12:40Z,0,0,C#,True,True,
eleanor-em,eleanor-em/Project-2-COMP30019,2016-09-08T01:44:33Z,1,1,C#,True,True,
eleanor-em,eleanor-em/ristretto255-data-encoding,2021-01-13T08:26:36Z,0,0,Rust,True,True,
eleanor-em,eleanor-em/role-call,2020-06-03T12:43:47Z,2,2,TypeScript,True,True,gpl-3.0
eleanor-em,eleanor-em/roo-compiler,2020-10-02T01:34:45Z,1,1,Haskell,True,True,gpl-3.0
eleanor-em,eleanor-em/roo-examples,2020-08-28T07:22:21Z,1,1,,True,True,
eleanor-em,eleanor-em/rpi-os-tutorial,2020-06-24T10:33:01Z,0,0,Rust,True,True,apache-2.0
eleanor-em,eleanor-em/rust-elgamal,2021-01-11T00:59:41Z,8,8,Rust,True,True,other
eleanor-em,eleanor-em/rust-fluid,2020-02-22T09:45:10Z,10,10,Rust,True,True,
eleanor-em,eleanor-em/scie30001,2017-11-07T06:07:21Z,0,0,TeX,True,True,
eleanor-em,eleanor-em/SDL-Game-Tools,2016-07-04T02:42:02Z,0,0,C++,True,True,
eleanor-em,eleanor-em/studyhero,2016-11-11T05:44:03Z,0,0,Python,True,True,
eleanor-em,eleanor-em/svarog,2020-07-10T23:31:35Z,0,0,Rust,True,True,gpl-3.0
eleanor-em,eleanor-em/thermobug,2021-02-15T10:53:38Z,1,1,Rust,True,True,gpl-3.0
eleanor-em,eleanor-em/tigjamau4,2017-08-04T09:09:16Z,0,0,C#,True,True,
eleanor-em,eleanor-em/toposort,2016-05-08T00:41:11Z,1,1,C,True,True,
eleanor-em,eleanor-em/unimelb-landing,2021-03-02T08:45:48Z,0,0,JavaScript,True,True,
eleanor-em,eleanor-em/unity-roguelike,2017-01-27T08:37:06Z,0,0,C#,True,True,
eleanor-em,eleanor-em/vulkano-examples,2020-07-09T12:04:21Z,0,0,,True,False,apache-2.0
eleanor-em,eleanor-em/vulkano-tutorial-202406xx,2024-06-19T20:19:03Z,1,1,Rust,True,True,
eleanor-em,eleanor-em/weathr,2017-10-18T06:23:44Z,0,0,HTML,True,True,
eleanor-em,eleanor-em/zkp,2021-02-10T00:45:20Z,0,0,Rust,True,True,
eleanor-em,eleanor-em/zonechat-docker,2021-02-26T00:21:13Z,1,1,Python,True,True,
dengemann,dengemann/ACE,2014-02-03T21:52:58Z,0,0,Python,True,True,mit
dengemann,dengemann/autoreject,2016-05-24T13:04:57Z,1,1,Python,True,True,bsd-3-clause
dengemann,dengemann/autoreject.github.io,2016-10-11T17:05:04Z,0,0,HTML,True,True,
dengemann,dengemann/aws-hacks,2016-03-17T21:04:12Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/Bokeh,2013-03-29T08:15:41Z,0,0,CoffeeScript,True,True,
dengemann,dengemann/braindecode,2023-08-18T15:00:28Z,1,1,,True,True,bsd-3-clause
dengemann,dengemann/brew,2020-12-30T12:40:41Z,0,0,,True,False,bsd-2-clause
dengemann,dengemann/camcan_analysis,2017-05-28T09:17:31Z,0,0,Jupyter Notebook,True,True,bsd-3-clause
dengemann,dengemann/cleanMEG_BIU,2014-02-10T14:49:36Z,0,0,Matlab,True,True,
dengemann,dengemann/coffeine,2022-06-11T11:02:51Z,0,0,,True,True,mit
dengemann,dengemann/dengemann.github.io,2016-02-29T18:10:34Z,1,1,CSS,True,True,
dengemann,dengemann/docker-distributed,2016-03-11T15:31:00Z,0,0,,True,True,
dengemann,dengemann/eeg-pred-modeling-summer-school,2021-07-20T13:11:06Z,5,5,Jupyter Notebook,True,True,bsd-3-clause
dengemann,dengemann/euroscipy_proceedings,2013-09-13T10:29:16Z,0,0,Python,True,True,other
dengemann,dengemann/fieldtrip,2014-02-03T11:27:48Z,0,0,Matlab,True,False,gpl-2.0
dengemann,dengemann/gat,2015-07-18T11:14:56Z,0,0,Python,True,True,bsd-2-clause
dengemann,dengemann/ggplot,2014-04-24T14:59:01Z,1,1,Shell,True,True,bsd-2-clause
dengemann,dengemann/h5io,2015-09-28T23:35:02Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/homebrew-core,2020-12-30T12:40:52Z,0,0,,True,False,bsd-2-clause
dengemann,dengemann/inf_vs_pred_2020,2020-08-11T15:30:41Z,0,0,,True,True,
dengemann,dengemann/juelich-meg-utils,2012-12-24T13:20:52Z,0,0,,True,True,
dengemann,dengemann/jumeg-1,2014-09-29T09:37:11Z,0,0,,True,True,
dengemann,dengemann/LaTeXSq,2013-10-19T10:47:41Z,0,0,Python,True,True,
dengemann,dengemann/make-mne-hcp-testing-data,2016-12-20T18:28:06Z,0,0,Jupyter Notebook,True,True,bsd-3-clause
dengemann,dengemann/meeg-preprocessing,2014-11-29T14:37:30Z,13,13,Python,True,True,bsd-2-clause
dengemann,dengemann/meg-mri-surrogate-biomarkers-aging-2020,2020-05-07T21:40:55Z,6,6,Python,True,True,bsd-3-clause
dengemann,dengemann/meg_perceptual_decision_symbols,2015-03-09T14:45:56Z,0,0,Python,True,True,bsd-2-clause
dengemann,dengemann/memory_profiler,2013-07-24T08:12:52Z,0,0,Python,True,True,
dengemann,dengemann/mne-4-D-sample-data,2012-12-13T11:54:43Z,0,0,,True,True,
dengemann,dengemann/mne-bids,2022-09-29T12:58:55Z,0,0,,True,True,bsd-3-clause
dengemann,dengemann/mne-bids-pipeline,2021-05-10T11:32:00Z,0,0,,True,True,bsd-3-clause
dengemann,dengemann/mne-biomag-group-demo,2015-12-02T16:07:25Z,0,0,Python,True,True,
dengemann,dengemann/mne-hcp,2016-07-26T13:37:19Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/mne-python,2012-08-28T00:07:46Z,1,1,Python,True,True,bsd-3-clause
dengemann,dengemann/mne-python-intro,2012-12-22T19:15:16Z,1,1,Python,True,True,
dengemann,dengemann/mne-python-intro-slides,2012-12-21T23:45:06Z,0,0,CSS,True,True,
dengemann,dengemann/mne-python-notebooks,2013-11-29T11:53:02Z,2,2,,True,True,
dengemann,dengemann/mne-scripts,2013-08-28T09:31:56Z,0,0,Shell,True,True,
dengemann,dengemann/mne_biomag2012_poster,2013-06-06T08:20:53Z,0,0,Python,True,True,
dengemann,dengemann/mpld3,2014-02-19T12:15:59Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/mpltools,2013-07-13T18:32:27Z,0,0,Python,True,True,other
dengemann,dengemann/neuro-meeglet,2024-03-22T10:32:25Z,3,3,,True,True,apache-2.0
dengemann,dengemann/NeuroSynth,2012-10-15T08:05:58Z,0,0,Python,True,True,
dengemann,dengemann/neurotrends,2013-07-04T12:40:28Z,0,0,Python,True,True,
dengemann,dengemann/nice-1,2018-09-12T11:21:55Z,0,0,Python,True,True,agpl-3.0
dengemann,dengemann/nipy,2013-02-11T11:52:33Z,0,0,C,True,True,bsd-3-clause
dengemann,dengemann/nisl.github.com,2013-04-02T07:03:27Z,0,0,Python,True,False,
dengemann,dengemann/nitime,2012-10-15T08:05:19Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/numpy,2013-04-29T11:17:42Z,0,0,C,True,True,bsd-3-clause
dengemann,dengemann/pacpy,2015-10-01T22:11:32Z,0,0,Python,True,True,mit
dengemann,dengemann/pandas,2012-12-18T17:42:03Z,0,0,Python,True,True,other
dengemann,dengemann/Papaya,2014-02-04T13:51:30Z,0,0,JavaScript,True,True,other
dengemann,dengemann/paper-multimodal-stacking-figures,2019-08-04T18:22:17Z,0,0,R,True,True,
dengemann,dengemann/plotrb,2013-10-24T12:41:54Z,0,0,Ruby,True,True,other
dengemann,dengemann/posce,2019-07-16T21:53:20Z,1,1,Python,True,True,
dengemann,dengemann/PRNI2016,2016-03-09T12:40:17Z,0,0,Python,True,True,
dengemann,dengemann/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,2013-08-24T08:45:20Z,0,0,Python,True,True,mit
dengemann,dengemann/psychopy,2013-10-07T06:45:53Z,0,0,Python,True,True,
dengemann,dengemann/PyMed-1,2013-06-15T19:44:50Z,0,0,Python,True,True,other
dengemann,dengemann/PyMVPA,2013-03-02T13:45:18Z,0,0,Python,True,False,other
dengemann,dengemann/pynax,2013-06-25T19:53:22Z,0,0,Python,True,True,
dengemann,dengemann/pyscholar,2013-03-16T10:40:44Z,0,0,Python,True,True,
dengemann,dengemann/PySurfer,2012-11-03T10:17:54Z,0,0,Python,True,True,
dengemann,dengemann/python-neo,2013-11-05T13:52:16Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/pyzotero,2013-07-08T07:55:38Z,0,0,Python,True,False,gpl-3.0
dengemann,dengemann/rcs-latexdiff,2015-07-18T13:50:32Z,0,0,Python,True,True,gpl-3.0
dengemann,dengemann/s3cmd-modification,2015-11-16T01:35:17Z,0,0,Python,True,True,
dengemann,dengemann/scikit-learn,2012-11-09T16:42:05Z,1,1,C,True,True,other
dengemann,dengemann/scipy,2013-08-19T23:26:23Z,0,0,C++,True,False,other
dengemann,dengemann/sciscrape,2013-07-04T12:39:31Z,0,0,Python,True,True,
dengemann,dengemann/seaborn,2013-11-19T23:15:39Z,0,0,Python,True,True,
dengemann,dengemann/sphinx-gallery,2015-07-15T15:43:29Z,1,1,Python,True,True,bsd-3-clause
dengemann,dengemann/spm8,2013-04-18T07:23:06Z,0,0,Objective-C,True,False,other
dengemann,dengemann/sprint2019,2019-04-23T20:51:10Z,0,0,CSS,True,False,
dengemann,dengemann/statsmodels,2012-10-03T17:00:11Z,0,0,Python,True,True,bsd-3-clause
dengemann,dengemann/textmate,2013-10-20T09:09:07Z,0,0,C++,True,True,gpl-3.0
dengemann,dengemann/tutorial,2013-04-16T09:08:51Z,0,0,Python,True,True,other
dengemann,dengemann/Udgan,2014-10-25T13:11:43Z,0,0,Python,True,True,
dengemann,dengemann/vispy,2014-02-21T23:46:16Z,0,0,Python,True,True,other
imagejan,imagejan/3Dscript,2019-05-11T17:54:36Z,0,0,Java,True,True,bsd-2-clause
imagejan,imagejan/ABA_J,2019-03-19T21:46:11Z,0,0,Java,True,True,
imagejan,imagejan/ACSAuto,2021-06-22T20:03:04Z,0,0,,True,True,
imagejan,imagejan/ActionBar,2016-08-16T13:20:31Z,0,0,Java,True,True,
imagejan,imagejan/Adapt,2019-10-11T19:43:39Z,0,0,,True,True,
imagejan,imagejan/angiotool,2013-07-18T10:02:09Z,2,2,Java,True,True,
imagejan,imagejan/appmode,2018-05-08T15:04:06Z,0,0,Jupyter Notebook,True,True,
imagejan,imagejan/Barcode_Codec,2017-03-31T10:37:02Z,0,0,Java,True,True,other
